Province,Date,Cumulative confirmed cases,Confirmed cases per day,Cumulative death cases,Deaths per day,Cumulative hospitalizations cases,hospitalizations per day,Mortality rate,Daily mortality rate
PE,2020-04-16,26,0,0,0,0,0,0.0,0.0
NU,2020-04-16,0,0,0,0,0,0,0.0,0.0
AB,2020-04-16,2092,146,50,2,64,7,2.39,1.37
NS,2020-04-16,579,30,3,0,11,2,0.518,0.0
NT,2020-04-16,5,0,0,0,0,0,0.0,0.0
NB,2020-04-16,117,0,0,0,6,1,0.0,0.0
YT,2020-04-16,11,0,0,0,0,0,0.0,0.0
ON,2020-04-17,11571,752,735,54,805,22,6.352,7.181
QC,2020-04-17,15722,861,1088,92,1018,43,6.92,10.685
NT,2020-04-17,5,0,0,0,0,0,0.0,0.0
NS,2020-04-17,606,27,4,1,11,0,0.66,3.704
AB,2020-04-17,2305,213,50,0,70,6,2.169,0.0
PE,2020-04-17,26,0,0,0,0,0,0.0,0.0
YT,2020-04-17,12,1,0,0,0,0,0.0,0.0
MB,2020-04-17,249,1,5,0,8,0,2.008,0.0
NU,2020-04-17,0,0,0,0,0,0,0.0,0.0
NL,2020-04-17,256,4,3,0,7,0,1.172,0.0
NS,2020-04-18,649,43,7,3,11,0,1.079,6.977
PE,2020-04-18,26,0,0,0,0,0,0.0,0.0
NT,2020-04-18,5,0,0,0,0,0,0.0,0.0
NB,2020-04-18,118,1,0,0,5,0,0.0,0.0
QC,2020-04-18,16555,833,1177,89,1072,54,7.11,10.684
ON,2020-04-18,12171,600,791,56,806,1,6.499,9.333
YT,2020-04-18,14,2,0,0,0,0,0.0,0.0
NU,2020-04-18,0,0,0,0,0,0,0.0,0.0
AB,2020-04-18,2492,187,51,1,75,5,2.047,0.535
NB,2020-04-19,118,0,0,0,5,0,0.0,0.0
YT,2020-04-19,14,0,0,0,0,0,0.0,0.0
NT,2020-04-19,5,0,0,0,0,0,0.0,0.0
NS,2020-04-19,675,26,9,2,11,0,1.333,7.692
NL,2020-04-19,256,0,3,0,6,0,1.172,0.0
ON,2020-04-19,12765,594,876,85,811,5,6.863,14.31
QC,2020-04-19,17241,686,1275,98,1100,28,7.395,14.286
MB,2020-04-19,256,2,5,0,8,1,1.953,0.0
NU,2020-04-19,0,0,0,0,0,0,0.0,0.0
PE,2020-04-19,26,0,0,0,0,0,0.0,0.0
BC,2020-04-19,1676,21,81,0,115,0,4.833,0.0
SK,2020-04-20,312,4,4,0,4,0,1.282,0.0
ON,2020-04-20,13379,614,932,56,819,8,6.966,9.121
YT,2020-04-20,14,0,0,0,0,0,0.0,0.0
NL,2020-04-20,256,0,3,0,6,0,1.172,0.0
PE,2020-04-20,26,0,0,0,0,0,0.0,0.0
NS,2020-04-20,721,46,9,0,12,1,1.248,0.0
AB,2020-04-20,2876,183,59,4,78,6,2.051,2.186
MB,2020-04-20,257,1,5,0,8,0,1.946,0.0
QC,2020-04-20,17897,656,1401,126,1168,68,7.828,19.207
NT,2020-04-20,5,0,0,0,0,0,0.0,0.0
NB,2020-04-20,118,0,0,0,5,0,0.0,0.0
NU,2020-04-20,0,0,0,0,0,0,0.0,0.0
BC,2020-04-21,1773,53,87,1,109,5,4.907,1.887
PE,2020-04-21,26,0,0,0,0,0,0.0,0.0
AB,2020-04-21,3140,264,61,2,79,1,1.943,0.758
QC,2020-04-21,18596,699,1504,103,1223,55,8.088,14.735
NU,2020-04-21,0,0,0,0,0,0,0.0,0.0
NT,2020-04-21,5,0,0,0,0,0,0.0,0.0
ON,2020-04-21,13901,522,997,65,849,30,7.172,12.452
NL,2020-04-21,256,0,3,0,6,0,1.172,0.0
YT,2020-04-21,14,0,0,0,0,0,0.0,0.0
SK,2020-04-21,318,6,4,0,5,1,1.258,0.0
NB,2020-04-21,118,0,0,0,5,0,0.0,0.0
MB,2020-04-22,258,0,6,0,7,0,2.326,0.0
PE,2020-04-22,26,0,0,0,0,0,0.0,0.0
NL,2020-04-22,256,0,3,0,6,0,1.172,0.0
QC,2020-04-22,19264,668,1619,115,1276,53,8.404,17.216
YT,2020-04-22,14,0,0,0,0,0,0.0,0.0
NB,2020-04-22,118,0,0,0,5,0,0.0,0.0
SK,2020-04-22,322,4,4,0,5,0,1.242,0.0
NT,2020-04-22,5,0,0,0,0,0,0.0,0.0
ON,2020-04-22,14449,548,1064,67,854,5,7.364,12.226
NU,2020-04-22,0,0,0,0,0,0,0.0,0.0
YT,2020-04-23,14,0,0,0,0,0,0.0,0.0
BC,2020-04-23,1865,61,94,4,103,0,5.04,6.557
SK,2020-04-23,332,10,4,0,6,1,1.205,0.0
NU,2020-04-23,0,0,0,0,0,0,0.0,0.0
QC,2020-04-23,20059,795,1737,118,1410,134,8.659,14.843
NS,2020-04-23,827,55,16,4,10,0,1.935,7.273
PE,2020-04-23,26,0,0,0,0,0,0.0,0.0
NT,2020-04-23,5,0,0,0,0,0,0.0,0.0
MB,2020-04-23,261,3,6,0,7,0,2.299,0.0
NB,2020-04-23,118,0,0,0,5,0,0.0,0.0
AB,2020-04-23,3774,340,68,2,83,6,1.802,0.588
ON,2020-04-23,14960,511,1123,59,861,7,7.507,11.546
AB,2020-04-24,4006,232,72,4,84,1,1.797,1.724
ON,2020-04-24,15392,432,1185,62,917,56,7.699,14.352
NL,2020-04-24,256,0,3,0,5,0,1.172,0.0
MB,2020-04-24,263,2,6,0,7,0,2.281,0.0
YT,2020-04-24,14,0,0,0,0,0,0.0,0.0
NS,2020-04-24,850,23,16,0,11,1,1.882,0.0
QC,2020-04-24,20800,741,1853,116,1460,50,8.909,15.655
PE,2020-04-24,26,0,0,0,0,0,0.0,0.0
NU,2020-04-24,0,0,0,0,0,0,0.0,0.0
NT,2020-04-24,5,0,0,0,0,0,0.0,0.0
QC,2020-04-25,21575,775,1967,114,1505,45,9.117,14.71
NU,2020-04-25,0,0,0,0,0,0,0.0,0.0
NS,2020-04-25,865,15,22,6,11,0,2.543,40.0
YT,2020-04-25,14,0,0,0,0,0,0.0,0.0
BC,2020-04-25,1965,32,100,2,96,0,5.089,6.25
ON,2020-04-25,15819,427,1253,68,928,11,7.921,15.925
MB,2020-04-25,266,3,6,0,7,0,2.256,0.0
NB,2020-04-25,118,0,0,0,4,0,0.0,0.0
NL,2020-04-25,257,1,3,0,5,0,1.167,0.0
AB,2020-04-25,4228,222,73,1,88,4,1.727,0.45
PE,2020-04-25,26,0,0,0,0,0,0.0,0.0
NT,2020-04-25,5,0,0,0,0,0,0.0,0.0
ON,2020-04-26,16186,367,1316,63,946,18,8.13,17.166
BC,2020-04-26,1991,26,100,0,96,0,5.023,0.0
NU,2020-04-26,0,0,0,0,0,0,0.0,0.0
NS,2020-04-26,873,8,24,2,13,2,2.749,25.0
AB,2020-04-26,4431,203,73,0,89,1,1.647,0.0
NB,2020-04-26,118,0,0,0,4,0,0.0,0.0
MB,2020-04-26,270,4,6,0,8,1,2.222,0.0
NT,2020-04-26,5,0,0,0,0,0,0.0,0.0
SK,2020-04-26,357,12,4,0,5,1,1.12,0.0
YT,2020-04-26,14,0,0,0,0,0,0.0,0.0
NL,2020-04-26,258,1,3,0,5,0,1.163,0.0
QC,2020-04-26,22250,675,2092,125,1516,11,9.402,18.519
PE,2020-04-26,26,0,0,0,0,0,0.0,0.0
BC,2020-04-27,2047,56,103,3,97,1,5.032,5.357
NU,2020-04-27,0,0,0,0,0,0,0.0,0.0
QC,2020-04-27,22853,603,2201,109,1538,22,9.631,18.076
NL,2020-04-27,258,0,3,0,5,0,1.163,0.0
PE,2020-04-27,26,0,0,0,0,0,0.0,0.0
ON,2020-04-27,16666,480,1383,67,949,3,8.298,13.958
AB,2020-04-27,4609,178,75,2,96,7,1.627,1.124
YT,2020-04-27,14,0,0,0,0,0,0.0,0.0
SK,2020-04-27,358,1,5,1,7,2,1.397,100.0
NT,2020-04-27,5,0,0,0,0,0,0.0,0.0
NT,2020-04-28,5,0,0,0,0,0,0.0,0.0
PE,2020-04-28,27,1,0,0,0,0,0.0,0.0
YT,2020-04-28,14,0,0,0,0,0,0.0,0.0
AB,2020-04-28,4857,248,80,5,99,3,1.647,2.016
NU,2020-04-28,0,0,0,0,0,0,0.0,0.0
NS,2020-04-28,915,15,27,3,12,0,2.951,20.0
MB,2020-04-28,273,2,6,0,7,0,2.198,0.0
QC,2020-04-28,23543,690,2319,118,1619,81,9.85,17.101
ON,2020-04-28,17083,417,1431,48,964,15,8.377,11.511
SK,2020-04-28,375,17,5,0,8,1,1.333,0.0
NT,2020-04-29,5,0,0,0,0,0,0.0,0.0
PE,2020-04-29,27,0,0,0,0,0,0.0,0.0
ON,2020-04-29,17489,406,1498,67,989,25,8.565,16.502
NB,2020-04-29,118,0,0,0,1,0,0.0,0.0
NL,2020-04-29,258,0,3,0,4,0,1.163,0.0
YT,2020-04-29,14,0,0,0,0,0,0.0,0.0
NU,2020-04-29,0,0,0,0,0,0,0.0,0.0
SK,2020-04-29,381,6,6,1,10,2,1.575,16.667
QC,2020-04-29,24350,807,2457,138,1645,26,10.09,17.1
AB,2020-04-29,5088,231,87,7,102,3,1.71,3.03
NL,2020-04-30,258,0,3,0,4,0,1.163,0.0
SK,2020-04-30,406,25,6,0,10,0,1.478,0.0
QC,2020-04-30,25197,847,2610,153,1677,32,10.358,18.064
NU,2020-04-30,0,0,0,0,0,0,0.0,0.0
YT,2020-04-30,14,0,0,0,0,0,0.0,0.0
NT,2020-04-30,5,0,0,0,0,0,0.0,0.0
ON,2020-04-30,17898,409,1560,62,1009,20,8.716,15.159
PE,2020-04-30,27,0,0,0,0,0,0.0,0.0
MB,2020-04-30,274,1,6,0,5,0,2.19,0.0
AB,2020-04-30,5310,222,89,2,109,7,1.676,0.901
NS,2020-05-01,959,12,29,1,10,0,3.024,8.333
QC,2020-05-01,26007,810,2730,120,1709,32,10.497,14.815
AB,2020-05-01,5451,141,92,3,112,3,1.688,2.128
YT,2020-05-01,14,0,0,0,0,0,0.0,0.0
NT,2020-05-01,5,0,0,0,0,0,0.0,0.0
NL,2020-05-01,259,1,3,0,4,0,1.158,0.0
PE,2020-05-01,27,0,0,0,0,0,0.0,0.0
NB,2020-05-01,118,0,0,0,0,0,0.0,0.0
MB,2020-05-01,278,4,6,0,5,0,2.158,0.0
NU,2020-05-01,0,0,0,0,0,0,0.0,0.0
ON,2020-05-01,18386,488,1623,63,1030,21,8.827,12.91
SK,2020-05-01,412,6,6,0,10,0,1.456,0.0
NU,2020-05-02,0,0,0,0,0,0,0.0,0.0
PE,2020-05-02,27,0,0,0,0,0,0.0,0.0
NB,2020-05-02,118,0,0,0,0,0,0.0,0.0
YT,2020-05-02,14,0,0,0,0,0,0.0,0.0
MB,2020-05-02,279,1,6,0,6,1,2.151,0.0
NL,2020-05-02,259,0,3,0,4,0,1.158,0.0
QC,2020-05-02,26851,844,2867,137,1731,22,10.677,16.232
NT,2020-05-02,5,0,0,0,0,0,0.0,0.0
SK,2020-05-02,424,12,6,0,12,2,1.415,0.0
NT,2020-05-03,5,0,0,0,0,0,0.0,0.0
AB,2020-05-03,5633,70,95,1,109,1,1.686,1.429
ON,2020-05-03,19060,341,1746,73,1014,25,9.161,21.408
PE,2020-05-03,27,0,0,0,0,0,0.0,0.0
NU,2020-05-03,0,0,0,0,0,0,0.0,0.0
BC,2020-05-03,2208,17,114,0,72,0,5.163,0.0
NB,2020-05-03,118,0,0,0,0,0,0.0,0.0
SK,2020-05-03,458,34,6,0,14,2,1.31,0.0
YT,2020-05-03,14,0,0,0,0,0,0.0,0.0
QC,2020-05-03,27608,757,2983,116,1748,17,10.805,15.324
NL,2020-05-03,259,0,3,0,4,0,1.158,0.0
ON,2020-05-04,19394,334,1792,46,1014,0,9.24,13.772
BC,2020-05-04,2231,23,117,3,77,5,5.244,13.043
YT,2020-05-04,14,0,0,0,0,0,0.0,0.0
NL,2020-05-04,259,0,3,0,4,0,1.158,0.0
NB,2020-05-04,118,0,0,0,0,0,0.0,0.0
NT,2020-05-04,5,0,0,0,0,0,0.0,0.0
MB,2020-05-04,280,0,6,0,5,0,2.143,0.0
NU,2020-05-04,0,0,0,0,0,0,0.0,0.0
PE,2020-05-04,27,0,0,0,0,0,0.0,0.0
AB,2020-05-04,5711,78,104,9,110,1,1.821,11.538
NS,2020-05-04,985,14,38,1,6,0,3.858,7.143
QC,2020-05-04,28339,731,3080,97,1765,17,10.868,13.269
YT,2020-05-05,14,0,0,0,0,0,0.0,0.0
BC,2020-05-05,2255,24,121,4,78,1,5.366,16.667
NS,2020-05-05,991,6,41,3,6,0,4.137,50.0
ON,2020-05-05,19803,409,1832,40,1057,43,9.251,9.78
NB,2020-05-05,119,1,0,0,0,0,0.0,0.0
SK,2020-05-05,507,27,6,0,13,2,1.183,0.0
NL,2020-05-05,259,0,3,0,4,0,1.158,0.0
NU,2020-05-05,0,0,0,0,0,0,0.0,0.0
PE,2020-05-05,27,0,0,0,0,0,0.0,0.0
QC,2020-05-05,28908,569,3191,111,1817,52,11.038,19.508
NT,2020-05-05,5,0,0,0,0,0,0.0,0.0
QC,2020-05-06,29752,844,3291,100,1834,17,11.061,11.848
AB,2020-05-06,5838,65,112,6,110,1,1.918,9.231
NT,2020-05-06,5,0,0,0,0,0,0.0,0.0
YT,2020-05-06,14,0,0,0,0,0,0.0,0.0
NB,2020-05-06,120,1,0,0,0,0,0.0,0.0
NU,2020-05-06,0,0,0,0,0,0,0.0,0.0
PE,2020-05-06,27,0,0,0,0,0,0.0,0.0
MB,2020-05-06,283,2,7,0,5,1,2.473,0.0
NL,2020-05-06,259,0,3,0,4,0,1.158,0.0
SK,2020-05-06,522,15,6,0,13,0,1.149,0.0
ON,2020-05-06,20159,356,1874,42,1059,2,9.296,11.798
YT,2020-05-07,14,0,0,0,0,0,0.0,0.0
MB,2020-05-07,283,0,7,0,5,0,2.473,0.0
NL,2020-05-07,260,1,3,0,4,0,1.154,0.0
NS,2020-05-07,1007,9,44,3,5,0,4.369,33.333
NT,2020-05-07,5,0,0,0,0,0,0.0,0.0
PE,2020-05-07,27,0,0,0,0,0,0.0,0.0
BC,2020-05-07,2295,24,126,2,76,2,5.49,8.333
NB,2020-05-07,120,0,0,0,0,0,0.0,0.0
NU,2020-05-07,0,0,0,0,0,0,0.0,0.0
NL,2020-05-08,260,0,3,0,4,0,1.154,0.0
NT,2020-05-08,5,0,0,0,0,0,0.0,0.0
SK,2020-05-08,542,7,6,0,19,7,1.107,0.0
NS,2020-05-08,1008,1,46,2,5,0,4.563,200.0
PE,2020-05-08,27,0,0,0,0,0,0.0,0.0
NU,2020-05-08,0,0,0,0,0,0,0.0,0.0
AB,2020-05-08,6002,77,115,1,109,2,1.916,1.299
MB,2020-05-08,284,1,7,0,5,0,2.465,0.0
NB,2020-05-08,120,0,0,0,0,0,0.0,0.0
YT,2020-05-08,14,0,0,0,0,0,0.0,0.0
NT,2020-05-09,5,0,0,0,0,0,0.0,0.0
NU,2020-05-09,0,0,0,0,0,0,0.0,0.0
QC,2020-05-09,32108,692,3570,90,1826,4,11.119,13.006
NS,2020-05-09,1011,3,47,1,7,2,4.649,33.333
YT,2020-05-09,14,0,0,0,0,0,0.0,0.0
PE,2020-05-09,27,0,0,0,0,0,0.0,0.0
NB,2020-05-09,120,0,0,0,0,0,0.0,0.0
ON,2020-05-09,21073,310,1994,39,1055,3,9.462,12.581
NL,2020-05-09,260,0,3,0,4,0,1.154,0.0
BC,2020-05-10,2334,13,129,0,69,0,5.527,0.0
MB,2020-05-10,287,2,7,0,4,0,2.439,0.0
NL,2020-05-10,260,0,3,0,4,0,1.154,0.0
YT,2020-05-10,14,0,0,0,0,0,0.0,0.0
NT,2020-05-10,5,0,0,0,0,0,0.0,0.0
NS,2020-05-10,1018,7,47,0,9,2,4.617,0.0
PE,2020-05-10,27,0,0,0,0,0,0.0,0.0
NU,2020-05-10,0,0,0,0,0,0,0.0,0.0
NB,2020-05-10,120,0,0,0,0,0,0.0,0.0
PE,2020-05-11,27,0,0,0,0,0,0.0,0.0
YT,2020-05-11,14,0,0,0,0,0,0.0,0.0
NL,2020-05-11,260,0,3,0,4,0,1.154,0.0
AB,2020-05-11,6205,47,117,0,98,1,1.886,0.0
NT,2020-05-11,5,0,0,0,0,0,0.0,0.0
QC,2020-05-11,33383,669,3760,93,1832,7,11.263,13.901
NU,2020-05-11,0,0,0,0,0,0,0.0,0.0
ON,2020-05-11,21583,216,2073,38,1054,61,9.605,17.593
NS,2020-05-11,1019,1,48,1,9,0,4.711,100.0
NB,2020-05-11,120,0,0,0,0,0,0.0,0.0
MB,2020-05-11,289,2,7,0,4,0,2.422,0.0
NT,2020-05-12,5,0,0,0,0,0,0.0,0.0
YT,2020-05-12,14,0,0,0,0,0,0.0,0.0
NS,2020-05-12,1020,1,48,0,9,0,4.706,0.0
SK,2020-05-12,566,4,6,0,11,0,1.06,0.0
NL,2020-05-12,260,0,3,0,4,0,1.154,0.0
NB,2020-05-12,120,0,0,0,0,0,0.0,0.0
PE,2020-05-12,27,0,0,0,0,0,0.0,0.0
MB,2020-05-12,289,0,7,0,4,0,2.422,0.0
NU,2020-05-12,0,0,0,0,0,0,0.0,0.0
AB,2020-05-12,6275,70,118,1,99,1,1.88,1.429
QC,2020-05-12,33943,560,3857,97,1834,2,11.363,17.321
YT,2020-05-13,14,0,0,0,0,0,0.0,0.0
NB,2020-05-13,120,0,0,0,0,0,0.0,0.0
NS,2020-05-13,1024,4,51,3,9,0,4.98,75.0
NU,2020-05-13,0,0,0,0,0,0,0.0,0.0
AB,2020-05-13,6337,62,120,2,100,1,1.894,3.226
QC,2020-05-13,34572,629,3939,82,1866,32,11.394,13.037
MB,2020-05-13,289,0,7,0,4,0,2.422,0.0
NT,2020-05-13,5,0,0,0,0,0,0.0,0.0
PE,2020-05-13,27,0,0,0,0,0,0.0,0.0
NL,2020-05-14,260,0,3,0,3,0,1.154,0.0
SK,2020-05-14,579,8,6,0,10,0,1.036,0.0
YT,2020-05-14,14,0,0,0,0,0,0.0,0.0
NB,2020-05-14,120,0,0,0,0,0,0.0,0.0
NU,2020-05-14,0,0,0,0,0,0,0.0,0.0
PE,2020-05-14,27,0,0,0,0,0,0.0,0.0
NS,2020-05-14,1026,2,51,0,9,0,4.971,0.0
MB,2020-05-14,289,0,7,0,4,0,2.422,0.0
NT,2020-05-14,5,0,0,0,0,0,0.0,0.0
NB,2020-05-15,120,0,0,0,0,0,0.0,0.0
NL,2020-05-15,260,0,3,0,3,0,1.154,0.0
NT,2020-05-15,5,0,0,0,0,0,0.0,0.0
PE,2020-05-15,27,0,0,0,0,0,0.0,0.0
YT,2020-05-15,14,0,0,0,0,0,0.0,0.0
NS,2020-05-15,1034,8,55,4,9,0,5.319,50.0
NU,2020-05-15,0,0,0,0,0,0,0.0,0.0
NB,2020-05-16,120,0,0,0,0,0,0.0,0.0
NT,2020-05-16,5,0,0,0,0,0,0.0,0.0
YT,2020-05-16,14,0,0,0,0,0,0.0,0.0
NU,2020-05-16,0,0,0,0,0,0,0.0,0.0
PE,2020-05-16,27,0,0,0,0,0,0.0,0.0
NL,2020-05-16,260,0,3,0,3,0,1.154,0.0
YT,2020-05-17,14,0,0,0,0,0,0.0,0.0
ON,2020-05-17,23718,421,2248,25,996,1,9.478,5.938
BC,2020-05-17,2424,8,141,0,49,0,5.817,0.0
NL,2020-05-17,260,0,3,0,3,0,1.154,0.0
NS,2020-05-17,1040,3,55,0,8,0,5.288,0.0
PE,2020-05-17,27,0,0,0,0,0,0.0,0.0
NU,2020-05-17,0,0,0,0,0,0,0.0,0.0
NB,2020-05-17,120,0,0,0,0,0,0.0,0.0
MB,2020-05-17,289,0,7,0,2,0,2.422,0.0
NT,2020-05-17,5,0,0,0,0,0,0.0,0.0
ON,2020-05-18,24094,376,2274,26,1005,9,9.438,6.915
NL,2020-05-18,260,0,3,0,3,0,1.154,0.0
NU,2020-05-18,0,0,0,0,0,0,0.0,0.0
NS,2020-05-18,1043,3,55,0,8,0,5.273,0.0
SK,2020-05-18,588,4,6,0,5,0,1.02,0.0
PE,2020-05-18,27,0,0,0,0,0,0.0,0.0
NT,2020-05-18,5,0,0,0,0,0,0.0,0.0
QC,2020-05-18,38014,623,4320,66,1762,0,11.364,10.594
AB,2020-05-18,6609,38,128,1,89,0,1.937,2.632
YT,2020-05-18,14,0,0,0,0,0,0.0,0.0
NB,2020-05-18,120,0,0,0,0,0,0.0,0.0
MB,2020-05-19,290,0,7,0,1,0,2.414,0.0
YT,2020-05-19,14,0,0,0,0,0,0.0,0.0
NB,2020-05-19,120,0,0,0,0,0,0.0,0.0
PE,2020-05-19,27,0,0,0,0,0,0.0,0.0
NS,2020-05-19,1044,1,56,1,9,1,5.364,100.0
AB,2020-05-19,6652,43,128,0,92,3,1.924,0.0
SK,2020-05-19,609,21,6,0,5,0,0.985,0.0
NL,2020-05-19,260,0,3,0,3,0,1.154,0.0
QC,2020-05-19,38555,541,4389,69,1777,15,11.384,12.754
NU,2020-05-19,0,0,0,0,0,0,0.0,0.0
NT,2020-05-19,5,0,0,0,0,0,0.0,0.0
ON,2020-05-20,24811,388,2320,19,1009,6,9.351,4.897
NU,2020-05-20,0,0,0,0,0,0,0.0,0.0
YT,2020-05-20,14,0,0,0,0,0,0.0,0.0
NL,2020-05-20,260,0,3,0,3,0,1.154,0.0
NT,2020-05-20,5,0,0,0,0,0,0.0,0.0
PE,2020-05-20,27,0,0,0,0,0,0.0,0.0
NB,2020-05-20,120,0,0,0,0,0,0.0,0.0
MB,2020-05-20,290,0,7,0,1,0,2.414,0.0
NS,2020-05-21,1046,1,58,1,9,1,5.545,100.0
NL,2020-05-21,260,0,3,0,3,0,1.154,0.0
YT,2020-05-21,14,0,0,0,0,0,0.0,0.0
AB,2020-05-21,6709,30,132,4,88,0,1.968,13.333
MB,2020-05-21,290,0,7,0,1,0,2.414,0.0
NT,2020-05-21,5,0,0,0,0,0,0.0,0.0
PE,2020-05-21,27,0,0,0,0,0,0.0,0.0
BC,2020-05-21,2481,23,152,3,43,0,6.127,13.043
SK,2020-05-21,617,5,7,0,5,1,1.135,0.0
NU,2020-05-21,0,0,0,0,0,0,0.0,0.0
NB,2020-05-21,121,1,0,0,0,0,0.0,0.0
NL,2020-05-22,260,0,3,0,3,0,1.154,0.0
SK,2020-05-22,619,2,7,0,5,0,1.131,0.0
NT,2020-05-22,5,0,0,0,0,0,0.0,0.0
MB,2020-05-22,292,2,7,0,1,0,2.397,0.0
PE,2020-05-22,27,0,0,0,0,0,0.0,0.0
YT,2020-05-22,14,0,0,0,0,0,0.0,0.0
NB,2020-05-22,121,0,0,0,0,0,0.0,0.0
NU,2020-05-22,0,0,0,0,0,0,0.0,0.0
SK,2020-05-23,621,2,7,0,6,1,1.127,0.0
NU,2020-05-23,0,0,0,0,0,0,0.0,0.0
NT,2020-05-23,5,0,0,0,0,0,0.0,0.0
NB,2020-05-23,121,0,0,0,0,0,0.0,0.0
PE,2020-05-23,27,0,0,0,0,0,0.0,0.0
NL,2020-05-23,260,0,3,0,3,0,1.154,0.0
YT,2020-05-23,14,0,0,0,0,0,0.0,0.0
NB,2020-05-24,121,0,0,0,0,0,0.0,0.0
NS,2020-05-24,1049,1,58,0,6,0,5.529,0.0
BC,2020-05-24,2505,8,157,0,39,0,6.267,0.0
NL,2020-05-24,260,0,3,0,3,0,1.154,0.0
NT,2020-05-24,5,0,0,0,0,0,0.0,0.0
YT,2020-05-24,14,0,0,0,0,0,0.0,0.0
MB,2020-05-24,292,0,7,0,0,0,2.397,0.0
NU,2020-05-24,0,0,0,0,0,0,0.0,0.0
PE,2020-05-24,27,0,0,0,0,0,0.0,0.0
NT,2020-05-25,5,0,0,0,0,0,0.0,0.0
SK,2020-05-25,623,0,7,0,6,1,1.124,0.0
NL,2020-05-25,260,0,3,0,3,0,1.154,0.0
YT,2020-05-25,14,0,0,0,0,0,0.0,0.0
MB,2020-05-25,292,0,7,0,0,0,2.397,0.0
NS,2020-05-25,1050,1,58,0,6,0,5.524,0.0
NB,2020-05-25,121,0,0,0,0,0,0.0,0.0
NU,2020-05-25,0,0,0,0,0,0,0.0,0.0
PE,2020-05-25,27,0,0,0,0,0,0.0,0.0
NB,2020-05-26,122,1,0,0,0,0,0.0,0.0
PE,2020-05-26,27,0,0,0,0,0,0.0,0.0
NT,2020-05-26,5,0,0,0,0,0,0.0,0.0
BC,2020-05-26,2517,5,161,0,37,0,6.397,0.0
NU,2020-05-26,0,0,0,0,0,0,0.0,0.0
YT,2020-05-26,14,0,0,0,0,0,0.0,0.0
NS,2020-05-26,1052,2,59,1,7,1,5.608,50.0
AB,2020-05-26,6829,19,139,1,80,1,2.035,5.263
MB,2020-05-26,292,0,7,0,0,0,2.397,0.0
AB,2020-05-27,6856,27,141,2,80,0,2.057,7.407
NS,2020-05-27,1053,1,59,0,7,0,5.603,0.0
BC,2020-05-27,2526,9,162,1,37,0,6.413,11.111
PE,2020-05-27,27,0,0,0,0,0,0.0,0.0
NL,2020-05-27,260,0,3,0,1,0,1.154,0.0
NB,2020-05-27,123,1,0,0,0,0,0.0,0.0
MB,2020-05-27,294,2,7,0,0,0,2.381,0.0
YT,2020-05-27,14,0,0,0,0,0,0.0,0.0
NU,2020-05-27,0,0,0,0,0,0,0.0,0.0
NT,2020-05-27,5,0,0,0,0,0,0.0,0.0
PE,2020-05-28,27,0,0,0,0,0,0.0,0.0
NS,2020-05-28,1055,2,59,0,8,1,5.592,0.0
YT,2020-05-28,14,0,0,0,0,0,0.0,0.0
SK,2020-05-28,630,2,10,0,4,0,1.587,0.0
NL,2020-05-28,261,1,3,0,1,0,1.149,0.0
NB,2020-05-28,126,3,0,0,0,0,0.0,0.0
MB,2020-05-28,294,0,7,0,0,0,2.381,0.0
NU,2020-05-28,0,0,0,0,0,0,0.0,0.0
NT,2020-05-28,5,0,0,0,0,0,0.0,0.0
AB,2020-05-28,6884,28,143,2,82,2,2.077,7.143
NL,2020-05-29,261,0,3,0,1,0,1.149,0.0
PE,2020-05-29,27,0,0,0,0,0,0.0,0.0
AB,2020-05-29,6914,30,143,0,83,1,2.068,0.0
NU,2020-05-29,0,0,0,0,0,0,0.0,0.0
SK,2020-05-29,634,4,10,0,4,0,1.577,0.0
NT,2020-05-29,5,0,0,0,0,0,0.0,0.0
YT,2020-05-29,14,0,0,0,0,0,0.0,0.0
NB,2020-05-29,128,2,0,0,2,2,0.0,0.0
BC,2020-05-29,2547,12,164,0,34,1,6.439,0.0
NS,2020-05-29,1055,0,59,0,8,0,5.592,0.0
MB,2020-05-29,294,0,7,0,0,0,2.381,0.0
AB,2020-05-30,6934,20,143,0,91,8,2.062,0.0
PE,2020-05-30,27,0,0,0,0,0,0.0,0.0
NT,2020-05-30,5,0,0,0,0,0,0.0,0.0
NL,2020-05-30,261,0,3,0,1,0,1.149,0.0
NU,2020-05-30,0,0,0,0,0,0,0.0,0.0
BC,2020-05-30,2560,13,164,0,35,1,6.406,0.0
NB,2020-05-30,129,1,0,0,2,0,0.0,0.0
MB,2020-05-30,294,0,7,0,0,0,2.381,0.0
YT,2020-05-30,14,0,0,0,0,0,0.0,0.0
BC,2020-05-31,2569,9,164,0,35,0,6.384,0.0
NT,2020-05-31,5,0,0,0,0,0,0.0,0.0
NB,2020-05-31,132,3,0,0,3,1,0.0,0.0
QC,2020-05-31,44335,365,5138,41,1193,1,11.589,11.233
NS,2020-05-31,1056,0,60,0,7,0,5.682,0.0
YT,2020-05-31,14,0,0,0,0,0,0.0,0.0
NU,2020-05-31,0,0,0,0,0,0,0.0,0.0
NL,2020-05-31,261,0,3,0,1,0,1.149,0.0
SK,2020-05-31,635,1,11,1,4,1,1.732,100.0
PE,2020-05-31,27,0,0,0,0,0,0.0,0.0
MB,2020-05-31,295,1,7,0,0,0,2.373,0.0
